customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost
C001859,2024-05-01,paid_social,west,1,42.76
C001860,2023-02-03,referral,south,0,15.62
C001861,2024-08-08,referral,east,1,18.38
C001862,2023-06-02,paid_social,west,1,34.66
C001863,2024-06-06,paid_search,west,1,49.32
C001864,2024-12-09,organic,south,1,10.28
C001865,2023-07-25,organic,east,0,17.1
C001866,2023-10-15,referral,east,1,15.76
C001867,2023-05-28,paid_search,south,1,38.45
C001868,2024-09-29,referral,south,0,12.95
C001869,2023-07-20,paid_search,west,1,40.5
C001870,2024-11-15,affiliate,east,1,26.04
C001871,2025-02-13,organic,west,1,4.75
C001872,2023-09-22,paid_search,east,1,44.93
C001873,2024-04-20,referral,north,0,10.52
C001874,2023-04-20,organic,west,1,6.59
C001875,2024-07-11,paid_search,west,1,44.07
C001876,2024-05-07,organic,east,1,11.08
C001877,2023-10-15,affiliate,north,1,27.39
C001878,2024-06-05,referral,east,1,13.77
C001879,2025-02-25,organic,west,1,10.22
C001880,2024-02-08,paid_social,south,0,27.75
C001881,2023-09-15,affiliate,east,1,25.45
C001882,2025-02-11,organic,west,0,17.38
C001883,2023-08-07,organic,north,1,7.89
C001884,2024-03-06,organic,north,0,3.39
C001885,2024-02-21,affiliate,south,1,32.02
C001886,2024-06-30,paid_search,east,0,40.03
C001887,2023-11-22,paid_social,east,1,29.66
C001888,2024-12-14,organic,south,1,6.82
C001889,2024-12-26,affiliate,south,1,20.58
C001890,2024-08-13,paid_social,south,1,41.92
C001891,2024-04-01,paid_search,west,1,45.0
C001892,2025-01-01,paid_search,east,1,31.89
C001893,2023-02-22,referral,west,0,10.38
C001894,2024-02-03,organic,north,0,5.18
C001895,2023-12-10,paid_search,north,1,52.55
C001896,2024-10-16,paid_search,north,0,37.8
C001897,2023-02-22,organic,south,1,10.93
C001898,2024-02-16,paid_search,east,1,42.14
C001899,2024-09-02,organic,west,1,8.2
C001900,2024-12-18,organic,east,1,7.45
C001901,2023-05-23,referral,west,0,13.44
C001902,2024-03-22,paid_search,west,0,44.31
C001903,2023-11-21,paid_search,east,1,43.84
C001904,2023-09-30,paid_social,south,1,37.59
C001905,2023-04-28,organic,east,1,7.07
C001906,2023-04-24,paid_search,north,1,40.1
C001907,2023-10-18,affiliate,south,1,31.94
C001908,2023-02-25,organic,east,0,2.0
C001909,2023-09-26,organic,south,1,19.73
C001910,2023-06-13,organic,east,1,2.0
C001911,2024-07-28,referral,south,1,21.97
C001912,2024-10-09,referral,north,0,8.55
C001913,2024-11-28,paid_social,west,1,33.69
C001914,2024-08-28,paid_search,east,1,44.32
C001915,2024-02-26,paid_search,south,0,39.98
C001916,2024-08-15,paid_search,north,1,41.54
C001917,2024-06-26,organic,north,0,9.79
C001918,2024-02-13,paid_social,south,1,39.86
C001919,2024-03-16,organic,east,1,8.17
C001920,2025-01-14,paid_search,north,0,38.72
C001921,2023-11-01,affiliate,east,1,30.51
C001922,2025-02-21,paid_social,west,1,40.27
C001923,2023-01-23,referral,south,1,16.29
C001924,2024-06-20,organic,south,1,12.84
C001925,2024-11-25,affiliate,north,0,32.08
C001926,2023-04-12,organic,west,1,9.03
C001927,2023-03-29,paid_social,north,1,31.94
C001928,2023-03-05,paid_social,west,0,40.09
C001929,2024-07-03,referral,north,1,16.23
C001930,2023-06-19,paid_search,south,0,38.37
C001931,2024-09-28,paid_social,east,1,42.91
C001932,2024-01-05,organic,west,1,5.63
C001933,2024-06-13,paid_social,north,1,36.98
C001934,2023-06-05,paid_search,west,0,41.44
C001935,2023-01-18,affiliate,south,1,41.8
C001936,2025-01-18,paid_social,north,1,38.64
C001937,2023-04-15,organic,north,0,3.93
C001938,2024-12-17,organic,south,0,5.33
C001939,2024-05-15,affiliate,south,1,30.09
C001940,2024-09-27,paid_social,east,0,33.12
C001941,2023-07-14,paid_search,east,1,42.43
C001942,2024-10-17,organic,west,1,12.03
C001943,2024-09-15,paid_social,east,0,39.88
C001944,2023-07-17,referral,east,1,15.25
C001945,2023-02-01,referral,north,1,6.46
C001946,2024-01-22,paid_search,north,0,45.21
C001947,2023-07-28,paid_search,south,1,41.05
C001948,2024-12-03,paid_search,south,1,37.45
C001949,2023-08-27,affiliate,south,1,28.86
C001950,2024-10-15,affiliate,west,1,35.05
C001951,2023-01-21,paid_search,east,1,37.75
C001952,2024-06-24,referral,south,0,6.38
C001953,2023-07-13,paid_search,west,0,38.52
C001954,2023-02-25,paid_search,north,1,38.25
C001955,2024-05-27,organic,east,0,16.49
C001956,2024-09-30,paid_search,west,1,34.65
C001957,2024-09-28,organic,east,1,2.0
C001958,2023-03-18,organic,west,1,3.27
C001959,2024-12-16,affiliate,north,1,20.96
C001960,2024-12-15,paid_search,north,0,37.89
C001961,2023-05-08,paid_search,east,1,42.02
C001962,2024-10-18,paid_social,south,1,37.53
C001963,2024-08-13,paid_search,west,0,34.43
C001964,2024-07-05,paid_social,west,0,28.11
C001965,2024-11-05,affiliate,east,1,33.51
C001966,2023-03-20,paid_search,west,1,46.28
C001967,2023-06-16,paid_social,west,1,45.68
C001968,2024-04-27,paid_social,south,1,39.58
C001969,2023-05-05,referral,north,1,13.27
C001970,2024-11-30,paid_search,south,1,40.25
C001971,2024-07-17,paid_search,east,1,37.15
C001972,2024-04-10,organic,south,1,2.0
C001973,2023-01-14,referral,west,1,12.05
C001974,2024-12-11,paid_social,north,1,32.38
C001975,2023-11-02,paid_search,north,1,50.26
C001976,2024-06-14,affiliate,north,1,28.99
C001977,2023-12-05,organic,west,0,14.87
C001978,2024-08-31,paid_social,north,1,31.44
C001979,2024-05-24,organic,north,1,9.42
C001980,2023-11-23,organic,east,1,2.0
C001981,2024-04-26,paid_social,west,1,29.59
C001982,2024-11-03,referral,east,0,10.47
C001983,2023-07-27,paid_social,south,1,38.75
C001984,2025-02-25,organic,west,1,10.31
C001985,2024-07-27,paid_search,north,0,43.38
C001986,2023-07-02,paid_social,north,1,24.15
C001987,2024-12-09,paid_social,west,1,40.52
C001988,2023-03-02,organic,west,0,8.65
C001989,2023-07-12,organic,west,1,8.17
C001990,2023-02-16,referral,west,0,13.32
C001991,2023-11-27,referral,south,1,13.8
C001992,2024-11-07,paid_search,north,1,42.93
C001993,2024-12-27,organic,south,1,16.55
C001994,2023-11-01,referral,south,1,14.82
C001995,2024-08-06,paid_search,south,1,37.96
C001996,2024-01-26,paid_search,north,1,44.89
C001997,2024-12-11,organic,south,1,10.97
C001998,2023-02-17,paid_search,east,0,41.12
C001999,2024-09-20,paid_search,west,1,42.38
C002000,2023-10-30,organic,west,1,7.12
C002001,2024-08-07,referral,west,1,19.1
C002002,2024-05-23,referral,north,1,13.59
C002003,2024-12-15,paid_search,east,1,45.09
C002004,2024-08-10,referral,north,1,4.16
C002005,2025-01-06,paid_search,west,1,43.55
C002006,2024-04-09,organic,east,1,6.25
C002007,2024-08-12,organic,south,1,15.59
C002008,2023-06-07,organic,north,1,10.32
C002009,2024-06-30,organic,north,0,7.2
C002010,2024-10-13,organic,west,1,5.76
C002011,2024-10-11,paid_search,north,1,49.13
C002012,2024-12-28,affiliate,west,0,25.6
C002013,2023-09-06,paid_search,west,1,42.11
C002014,2023-12-04,paid_social,west,1,40.44
C002015,2023-12-03,organic,south,1,15.86
C002016,2023-07-02,organic,north,1,11.07
C002017,2023-05-26,paid_search,north,1,45.67
C002018,2023-11-28,paid_social,north,1,35.63
C002019,2025-02-10,paid_search,east,1,35.57
C002020,2023-10-15,referral,west,0,21.93
C002021,2023-06-05,organic,east,0,5.0
C002022,2023-08-23,referral,west,1,16.62
C002023,2024-10-29,organic,north,1,2.0
C002024,2024-03-06,organic,east,0,11.19
C002025,2023-06-27,organic,north,1,9.58
C002026,2024-10-09,referral,west,0,16.09
C002027,2024-07-24,referral,north,1,5.39
C002028,2024-04-07,paid_social,east,1,28.5
C002029,2024-04-28,organic,south,1,19.89
C002030,2023-10-22,paid_search,south,1,39.95
C002031,2024-04-10,paid_search,west,1,39.86
C002032,2023-06-10,organic,north,0,4.11
C002033,2024-11-11,referral,north,1,17.71
C002034,2024-12-11,affiliate,south,1,33.72
C002035,2023-01-29,paid_social,west,1,34.34
C002036,2023-10-26,organic,south,0,4.33
C002037,2023-01-25,affiliate,south,1,24.19
C002038,2023-05-25,paid_search,east,0,38.14
C002039,2024-11-22,paid_social,north,1,37.66
C002040,2023-12-21,organic,north,0,2.0
C002041,2024-02-27,paid_search,south,1,39.01
C002042,2023-07-06,paid_search,north,1,41.1
C002043,2024-06-18,referral,east,1,8.75
C002044,2024-11-06,paid_search,south,1,38.14
C002045,2023-05-12,referral,north,1,18.56
C002046,2023-06-13,paid_search,east,1,40.69
C002047,2024-08-16,organic,west,1,14.86
C002048,2023-02-17,paid_social,north,0,27.95
C002049,2023-02-12,paid_search,west,1,39.1
C002050,2024-02-26,paid_social,east,1,37.12
C002051,2023-11-14,organic,west,1,14.39
C002052,2024-05-23,affiliate,west,1,18.52
C002053,2023-05-02,organic,south,1,7.36
C002054,2024-03-29,organic,south,1,11.14
C002055,2024-12-29,paid_social,south,1,26.64
C002056,2023-10-26,affiliate,south,0,27.8
C002057,2023-02-24,affiliate,east,1,30.87
C002058,2025-02-12,organic,west,1,2.06
C002059,2024-01-13,organic,east,0,13.2
C002060,2024-06-23,paid_social,west,0,34.14
C002061,2023-08-10,organic,west,0,10.9
C002062,2023-10-25,organic,west,1,8.23
C002063,2024-09-25,organic,east,1,2.29
C002064,2024-09-15,affiliate,south,1,25.26
C002065,2024-02-27,referral,east,1,15.4
C002066,2023-02-07,referral,south,1,20.18
C002067,2024-05-30,paid_search,east,1,41.46
C002068,2023-12-16,organic,north,1,3.46
C002069,2024-08-07,referral,east,0,20.39
C002070,2024-08-09,organic,east,1,12.7
C002071,2024-06-22,organic,south,1,6.35
C002072,2025-01-02,paid_search,east,0,44.77
C002073,2023-02-22,organic,west,0,11.73
C002074,2024-07-28,organic,west,1,14.49
C002075,2024-05-11,paid_search,north,1,48.57
C002076,2023-08-01,paid_social,east,1,36.15
C002077,2024-11-04,affiliate,north,0,31.08
C002078,2024-09-25,referral,south,1,16.55
C002079,2023-10-29,paid_social,north,1,34.76
C002080,2023-11-02,organic,north,0,9.3
C002081,2024-04-18,organic,south,1,10.88
C002082,2024-12-30,referral,east,1,11.09
C002083,2024-05-10,affiliate,north,0,28.47
C002084,2024-03-01,paid_search,south,1,38.84
C002085,2023-05-13,referral,south,0,23.48
C002086,2024-08-22,paid_search,south,1,38.26
C002087,2023-11-17,referral,north,1,13.46
C002088,2023-10-26,paid_search,north,1,41.73
C002089,2023-12-28,paid_social,south,1,43.18
C002090,2024-03-28,paid_social,west,1,32.45
C002091,2023-12-16,referral,north,0,15.23
C002092,2024-02-16,organic,west,0,4.07
C002093,2023-09-25,paid_social,west,1,30.47
C002094,2024-05-09,referral,south,0,14.47
C002095,2025-02-08,affiliate,north,0,30.49
C002096,2024-04-26,paid_search,south,1,37.85
C002097,2023-03-26,paid_search,north,1,41.71
C002098,2023-01-03,paid_search,south,0,38.35
C002099,2024-11-12,paid_search,east,1,40.03
C002100,2023-12-18,affiliate,south,1,26.4
C002101,2025-01-09,paid_search,south,1,36.74
C002102,2023-10-06,paid_search,north,1,39.26
C002103,2024-09-04,organic,east,1,3.82
C002104,2024-04-09,paid_search,south,0,44.42
C002105,2023-04-20,referral,south,1,22.92
C002106,2023-10-14,referral,north,0,19.24
C002107,2023-03-29,organic,south,0,6.87
C002108,2023-09-24,affiliate,east,1,18.03
C002109,2023-06-06,paid_search,north,0,44.1
C002110,2024-05-31,paid_social,east,1,34.75
C002111,2023-01-13,paid_social,west,1,32.33
C002112,2023-07-30,paid_social,north,0,47.77
C002113,2024-07-10,referral,west,1,3.4
C002114,2024-11-07,paid_search,east,1,45.83
C002115,2023-09-08,organic,east,1,3.5
C002116,2023-12-08,paid_search,south,1,43.58
C002117,2023-12-11,organic,west,0,3.32
C002118,2023-11-28,paid_social,east,1,30.79
C002119,2024-01-31,affiliate,west,1,30.81
C002120,2023-06-02,paid_search,east,1,47.27
C002121,2024-04-12,paid_social,east,0,25.08
C002122,2023-10-28,organic,west,1,7.77
C002123,2023-05-30,organic,north,1,5.0
C002124,2023-11-19,affiliate,west,1,31.38
C002125,2023-06-08,referral,east,1,16.88
C002126,2023-09-20,affiliate,west,1,22.62
C002127,2023-09-18,organic,west,1,14.82
C002128,2024-12-23,referral,east,1,17.54
C002129,2024-09-23,paid_search,east,1,37.25
C002130,2025-01-30,affiliate,north,1,24.26
C002131,2023-10-15,affiliate,north,1,26.76
C002132,2023-10-03,affiliate,east,1,22.07
C002133,2023-10-16,paid_social,east,1,25.05
C002134,2023-11-11,organic,south,1,14.62
C002135,2024-09-20,paid_social,south,1,33.7
C002136,2023-01-06,paid_search,north,1,49.7
C002137,2024-02-23,paid_social,south,1,29.03
C002138,2023-08-21,organic,west,0,12.07
C002139,2024-07-13,organic,east,1,17.6
C002140,2023-03-04,paid_search,west,1,40.62
C002141,2024-07-12,organic,east,1,2.0
C002142,2023-04-02,organic,north,1,13.02
C002143,2024-03-29,paid_social,west,1,37.35
C002144,2023-06-03,referral,east,1,21.44
C002145,2023-10-09,paid_search,east,1,35.2
C002146,2024-08-23,organic,north,1,4.03
C002147,2024-09-07,affiliate,west,1,30.29
C002148,2023-01-24,referral,east,1,14.47
C002149,2025-02-15,affiliate,south,1,26.01
C002150,2023-06-15,organic,west,0,9.6
C002151,2024-12-14,paid_social,east,1,34.44
C002152,2024-07-28,referral,east,1,12.98
C002153,2023-12-19,organic,east,0,10.89
C002154,2023-04-01,referral,east,1,8.06
C002155,2024-06-12,paid_social,west,1,33.96
C002156,2023-08-13,affiliate,south,1,25.38
C002157,2024-07-17,paid_social,north,0,37.55
C002158,2024-03-11,referral,west,1,8.65
C002159,2023-08-09,referral,west,0,9.13
C002160,2023-12-11,organic,east,1,12.47
C002161,2023-10-30,paid_search,east,1,40.24
C002162,2023-12-19,organic,east,1,6.8
C002163,2024-08-18,affiliate,east,1,26.13
C002164,2024-08-20,referral,north,0,9.75
C002165,2024-07-26,paid_search,east,1,35.33
C002166,2023-12-04,paid_social,north,0,32.07
C002167,2023-01-30,paid_social,west,1,36.59
C002168,2024-02-05,paid_social,south,1,35.15
C002169,2025-02-07,referral,north,1,13.58
C002170,2023-12-30,referral,north,1,12.69
C002171,2023-12-22,referral,north,0,4.8
C002172,2024-03-01,referral,south,1,13.37
C002173,2024-09-27,referral,south,0,13.01
C002174,2025-01-22,organic,east,0,12.26
C002175,2024-08-03,organic,east,1,8.12
C002176,2023-11-27,paid_social,south,1,36.6
C002177,2023-12-17,paid_social,south,0,33.74
C002178,2023-09-17,organic,west,1,2.0
C002179,2024-08-26,paid_search,west,1,42.23
C002180,2023-07-05,paid_search,east,1,35.69
C002181,2023-10-27,paid_social,east,1,27.07
C002182,2025-01-09,paid_search,east,1,43.2
C002183,2024-09-10,paid_search,east,1,38.77
C002184,2023-06-03,organic,east,1,4.21
C002185,2023-01-04,paid_search,east,1,41.03
C002186,2024-01-26,organic,south,0,7.01
C002187,2024-02-20,paid_social,west,1,41.01
C002188,2023-05-19,organic,east,1,10.56
C002189,2024-04-07,paid_social,west,1,31.58
C002190,2024-02-25,paid_search,north,1,37.55
C002191,2024-11-12,paid_search,north,0,44.84
C002192,2023-01-13,paid_social,east,1,38.07
C002193,2024-11-22,referral,west,1,9.46
C002194,2023-04-19,paid_search,south,1,42.76
C002195,2024-10-08,paid_search,south,1,49.09
C002196,2024-11-17,paid_social,west,1,39.81
C002197,2023-01-24,paid_social,east,1,39.16
C002198,2024-03-09,referral,north,0,12.36
C002199,2024-12-21,referral,west,1,2.0
C002200,2023-11-02,organic,west,0,9.48
C002201,2024-11-09,paid_social,north,1,38.74
C002202,2023-06-29,referral,east,1,12.12
C002203,2024-10-03,affiliate,east,0,32.16
C002204,2023-05-23,paid_social,south,0,42.69
C002205,2024-09-22,paid_social,west,0,38.49
C002206,2024-01-28,referral,south,1,9.36
C002207,2024-06-10,affiliate,north,1,27.16
C002208,2023-07-31,paid_social,south,1,32.72
C002209,2023-12-10,paid_social,west,1,32.16
C002210,2024-06-03,organic,north,1,9.88
C002211,2024-06-02,paid_search,north,0,41.39
C002212,2024-10-12,referral,north,1,9.94
C002213,2023-02-26,affiliate,south,1,26.57
C002214,2025-01-27,paid_social,north,1,28.65
C002215,2023-12-21,affiliate,east,0,22.48
C002216,2024-03-28,organic,south,1,5.66
C002217,2024-10-22,organic,south,1,2.0
C002218,2024-07-14,paid_search,south,1,40.92
C002219,2023-03-07,paid_social,north,0,30.13
C002220,2023-04-07,paid_search,south,1,35.96
C002221,2024-12-18,referral,west,1,16.38
C002222,2023-09-27,paid_social,south,1,36.25
C002223,2024-03-30,paid_social,west,1,32.19
C002224,2023-09-28,paid_search,east,0,42.2
C002225,2023-06-04,organic,south,1,7.69
C002226,2024-10-10,paid_search,east,0,44.28
C002227,2023-05-31,paid_social,west,1,32.01
C002228,2024-06-09,organic,south,0,2.0
C002229,2023-10-19,organic,south,1,16.1
C002230,2023-03-06,paid_social,north,0,29.79
C002231,2024-12-02,paid_social,south,1,33.07
C002232,2023-04-12,organic,south,1,5.39
C002233,2025-01-09,organic,south,1,2.0
C002234,2025-02-15,organic,south,0,11.43
C002235,2024-04-18,paid_search,north,1,43.46
C002236,2024-11-03,paid_search,east,1,49.15
C002237,2023-06-21,organic,east,1,4.08
C002238,2023-03-08,organic,east,1,13.79
C002239,2024-09-25,paid_search,west,1,31.76
C002240,2024-07-20,organic,south,0,4.16
C002241,2023-03-21,paid_search,east,1,39.66
C002242,2025-01-23,paid_social,east,1,37.44
C002243,2023-10-16,paid_social,north,1,37.01
C002244,2024-10-27,paid_social,north,1,33.17
C002245,2024-10-14,paid_search,south,1,43.08
C002246,2024-09-23,paid_social,south,0,35.2
C002247,2023-03-14,referral,west,0,9.88
C002248,2024-09-03,organic,south,1,6.34
C002249,2023-01-08,paid_search,west,1,38.59
C002250,2023-09-12,paid_social,east,1,36.66
C002251,2025-02-14,paid_search,west,1,47.35
C002252,2023-07-29,organic,south,1,15.78
C002253,2024-12-31,organic,west,1,2.0
C002254,2024-11-27,referral,north,0,10.18
C002255,2024-01-28,paid_search,east,1,33.8
C002256,2023-12-16,paid_search,west,1,29.73
C002257,2023-09-25,paid_search,south,0,45.08
C002258,2024-08-19,referral,east,1,9.1
C002259,2023-02-06,organic,south,1,8.65
C002260,2023-11-15,organic,north,1,2.0
C002261,2023-08-17,organic,south,0,2.77
C002262,2023-06-15,referral,east,1,12.88
C002263,2023-06-18,organic,south,0,2.0
C002264,2025-02-17,affiliate,north,0,30.05
C002265,2023-12-25,organic,north,1,10.6
C002266,2024-04-01,paid_social,north,0,36.67
C002267,2023-01-23,organic,east,1,2.0
C002268,2024-04-11,organic,east,0,2.0
C002269,2024-10-06,referral,south,1,11.07
C002270,2025-02-16,paid_search,east,1,39.15
C002271,2023-10-08,organic,west,1,8.16
C002272,2025-02-15,paid_search,south,1,46.92
C002273,2024-12-26,referral,south,1,12.65
C002274,2024-05-27,referral,north,1,17.87
C002275,2023-09-10,referral,west,1,19.54
C002276,2023-11-26,paid_search,east,1,41.2
C002277,2023-05-08,organic,west,1,3.81
C002278,2024-10-24,referral,south,1,2.0
C002279,2023-08-11,organic,west,1,8.94
C002280,2023-03-29,affiliate,south,1,31.91
C002281,2023-06-07,affiliate,south,1,28.29
C002282,2023-05-15,organic,west,1,3.05
C002283,2023-03-15,paid_social,south,1,36.79
C002284,2024-11-02,paid_social,south,1,36.49
C002285,2024-08-03,organic,north,1,7.8
C002286,2025-02-07,paid_social,north,1,41.44
C002287,2023-10-19,paid_search,east,1,30.98
C002288,2023-04-26,referral,north,1,13.01
C002289,2023-03-04,organic,south,1,9.2
C002290,2023-12-19,organic,west,0,7.31
C002291,2023-07-22,paid_social,south,1,38.07
C002292,2024-08-04,organic,east,1,10.5
C002293,2024-09-25,paid_search,north,0,40.6
C002294,2024-01-09,referral,east,1,16.53
C002295,2023-09-22,paid_search,east,0,28.72
C002296,2025-01-16,organic,west,0,4.3
C002297,2024-08-15,organic,south,0,2.0
C002298,2023-08-23,affiliate,west,1,21.05
C002299,2024-04-20,affiliate,south,1,28.06
C002300,2024-02-04,paid_search,east,0,45.02
C002301,2023-11-03,paid_social,east,1,37.33
C002302,2024-11-30,referral,west,0,17.8
C002303,2024-07-12,affiliate,east,1,27.8
C002304,2024-04-04,organic,north,1,2.0
C002305,2023-08-22,paid_search,south,0,44.33
C002306,2023-07-13,paid_search,south,0,49.81
C002307,2024-01-23,referral,north,0,21.35
C002308,2023-10-30,paid_social,south,1,33.09
C002309,2024-12-13,affiliate,south,1,19.08
C002310,2023-08-31,referral,north,1,18.19
C002311,2023-12-27,paid_search,west,1,34.28
C002312,2023-12-26,organic,east,1,15.96
C002313,2024-01-28,referral,south,1,6.99
C002314,2025-02-22,paid_search,north,1,42.18
C002315,2024-11-01,paid_social,north,1,38.03
C002316,2023-10-14,affiliate,south,1,21.8
C002317,2024-08-22,organic,south,1,3.36
C002318,2023-07-07,paid_social,east,1,34.5
C002319,2024-06-10,paid_search,north,1,47.13
C002320,2024-01-01,referral,south,1,14.46
