order_id,customer_id,order_date,gross_revenue,returned,net_revenue,gross_margin
O00003803,C000539,2024-10-22,157.13,0,157.13,57.08
O00004066,C000576,2024-10-22,11.51,0,11.51,5.09
O00004197,C000591,2024-10-22,17.92,0,17.92,6.88
O00006106,C000817,2024-10-22,62.52,0,62.52,31.09
O00006208,C000829,2024-10-22,77.12,0,77.12,34.23
O00006962,C000935,2024-10-22,84.15,0,84.15,39.3
O00007745,C001022,2024-10-22,41.95,0,41.95,18.93
O00008659,C001149,2024-10-22,41.0,0,41.0,19.62
O00008874,C001181,2024-10-22,38.52,0,38.52,16.84
O00009862,C001305,2024-10-22,64.17,0,64.17,28.55
O00010298,C001364,2024-10-22,64.76,0,64.76,26.78
O00010403,C001380,2024-10-22,52.18,0,52.18,29.58
O00011208,C001493,2024-10-22,22.16,0,22.16,8.49
O00012691,C001700,2024-10-22,39.05,0,39.05,20.31
O00012815,C001726,2024-10-22,130.38,0,130.38,54.9
O00013378,C001805,2024-10-22,214.64,0,214.64,82.56
O00013609,C001843,2024-10-22,28.78,0,28.78,10.79
O00013636,C001845,2024-10-22,39.43,0,39.43,14.7
O00014319,C001933,2024-10-22,103.49,0,103.49,51.42
O00014541,C001967,2024-10-22,32.37,0,32.37,13.61
O00015520,C002102,2024-10-22,27.16,1,0.0,0.0
O00016848,C002291,2024-10-22,125.19,0,125.19,54.61
O00017985,C002447,2024-10-22,82.14,0,82.14,35.17
O00018126,C002464,2024-10-22,71.93,0,71.93,32.65
O00018218,C002472,2024-10-22,36.6,0,36.6,14.33
O00018513,C002511,2024-10-22,30.17,0,30.17,11.82
O00019076,C002583,2024-10-22,136.59,0,136.59,51.41
O00019129,C002591,2024-10-22,14.74,1,0.0,0.0
O00020784,C002790,2024-10-22,17.5,0,17.5,6.94
O00022379,C003010,2024-10-22,118.31,0,118.31,67.9
O00022956,C003092,2024-10-22,11.49,0,11.49,4.86
O00024235,C003303,2024-10-22,50.66,0,50.66,22.52
O00024464,C003329,2024-10-22,77.53,0,77.53,37.36
O00024499,C003333,2024-10-22,52.32,0,52.32,20.24
O00024553,C003341,2024-10-22,62.47,0,62.47,24.0
O00024837,C003378,2024-10-22,63.72,0,63.72,27.75
O00025344,C003447,2024-10-22,55.25,0,55.25,25.82
O00025361,C003450,2024-10-22,144.22,0,144.22,67.56
O00025475,C003467,2024-10-22,45.83,0,45.83,23.19
O00025514,C003475,2024-10-22,51.43,0,51.43,21.77
O00027116,C003688,2024-10-22,78.36,0,78.36,32.45
O00027267,C003711,2024-10-22,45.29,0,45.29,23.51
O00027450,C003733,2024-10-22,27.36,0,27.36,9.84
O00027754,C003775,2024-10-22,81.18,0,81.18,31.41
O00027773,C003777,2024-10-22,93.67,0,93.67,32.46
O00027938,C003795,2024-10-22,55.16,0,55.16,26.65
O00028407,C003845,2024-10-22,36.14,0,36.14,16.68
O00029658,C004002,2024-10-22,150.77,0,150.77,61.97
O00029745,C004010,2024-10-22,30.31,0,30.31,12.18
O00029886,C004028,2024-10-22,91.48,0,91.48,31.83
O00029957,C004038,2024-10-22,15.58,0,15.58,8.23
O00030492,C004110,2024-10-22,21.97,0,21.97,8.12
O00030807,C004162,2024-10-22,58.83,1,0.0,0.0
O00032775,C004418,2024-10-22,78.42,0,78.42,41.08
O00034522,C004643,2024-10-22,60.88,0,60.88,19.39
O00035084,C004712,2024-10-22,30.2,0,30.2,12.29
O00035135,C004717,2024-10-22,87.87,0,87.87,35.64
O00037235,C004959,2024-10-22,80.05,0,80.05,35.0
O00038684,C005152,2024-10-22,56.42,0,56.42,25.58
O00039378,C005252,2024-10-22,16.84,1,0.0,0.0
O00040124,C005344,2024-10-22,36.67,0,36.67,16.05
O00040307,C005367,2024-10-22,55.64,0,55.64,25.01
O00042016,C005573,2024-10-22,69.66,1,0.0,0.0
O00042034,C005575,2024-10-22,12.05,0,12.05,5.34
O00042038,C005576,2024-10-22,28.28,0,28.28,10.99
O00042189,C005598,2024-10-22,65.41,0,65.41,25.18
O00044172,C005834,2024-10-22,28.11,0,28.11,12.56
O00044416,C005864,2024-10-22,49.58,0,49.58,18.86
O00045586,C006000,2024-10-22,64.01,0,64.01,32.09
O00045708,C006011,2024-10-22,68.29,1,0.0,0.0
O00046111,C006062,2024-10-22,27.05,0,27.05,13.44
O00047463,C006235,2024-10-22,8.0,0,8.0,3.83
O00048732,C006391,2024-10-22,9.67,0,9.67,3.93
O00049540,C006510,2024-10-22,12.09,0,12.09,6.33
O00050409,C006621,2024-10-22,23.67,0,23.67,10.16
O00050479,C006633,2024-10-22,35.73,0,35.73,14.89
O00050943,C006698,2024-10-22,34.55,0,34.55,14.42
O00051458,C006767,2024-10-22,50.74,0,50.74,25.7
O00051518,C006776,2024-10-22,25.41,0,25.41,9.71
O00051935,C006827,2024-10-22,36.82,0,36.82,16.2
O00052332,C006878,2024-10-22,112.87,0,112.87,42.29
O00053831,C007093,2024-10-22,56.11,0,56.11,25.07
O00053886,C007100,2024-10-22,80.29,0,80.29,35.67
O00054437,C007183,2024-10-22,33.21,0,33.21,14.02
O00054920,C007239,2024-10-22,8.29,0,8.29,3.47
O00056031,C007395,2024-10-22,109.5,1,0.0,0.0
O00057737,C007639,2024-10-22,51.55,0,51.55,26.2
O00058164,C007695,2024-10-22,17.38,0,17.38,6.22
O00058740,C007767,2024-10-22,37.46,0,37.46,13.86
O00059112,C007808,2024-10-22,59.25,0,59.25,24.64
O00059587,C007878,2024-10-22,45.81,0,45.81,19.44
O00060040,C007935,2024-10-22,107.25,0,107.25,43.83
O00060223,C007959,2024-10-22,10.5,0,10.5,3.92
O00000304,C000040,2024-10-23,88.35,0,88.35,35.01
O00000439,C000066,2024-10-23,20.52,0,20.52,8.21
O00002036,C000273,2024-10-23,18.35,0,18.35,9.3
O00002178,C000296,2024-10-23,144.16,0,144.16,62.04
O00002348,C000318,2024-10-23,88.05,0,88.05,41.29
O00003195,C000433,2024-10-23,77.92,0,77.92,29.36
O00003211,C000435,2024-10-23,58.58,0,58.58,25.58
O00003276,C000442,2024-10-23,211.1,0,211.1,113.47
O00004370,C000614,2024-10-23,70.06,0,70.06,28.19
O00004404,C000620,2024-10-23,31.15,0,31.15,15.17
O00004897,C000680,2024-10-23,25.28,0,25.28,12.16
O00005063,C000699,2024-10-23,116.23,0,116.23,66.36
O00005653,C000760,2024-10-23,37.59,1,0.0,0.0
O00005670,C000763,2024-10-23,62.51,0,62.51,28.43
O00005918,C000793,2024-10-23,71.74,0,71.74,28.87
O00006431,C000862,2024-10-23,44.37,0,44.37,19.72
O00006723,C000903,2024-10-23,56.1,0,56.1,24.94
O00007235,C000966,2024-10-23,27.32,0,27.32,11.02
O00007720,C001020,2024-10-23,16.24,0,16.24,6.47
O00008018,C001056,2024-10-23,40.92,0,40.92,17.13
O00008047,C001061,2024-10-23,43.73,0,43.73,18.78
O00008885,C001184,2024-10-23,30.24,0,30.24,12.2
O00009164,C001218,2024-10-23,41.09,0,41.09,17.6
O00009276,C001229,2024-10-23,68.1,0,68.1,31.69
O00009434,C001258,2024-10-23,10.86,0,10.86,3.6
O00009461,C001263,2024-10-23,75.82,0,75.82,41.12
O00009672,C001284,2024-10-23,68.98,0,68.98,33.08
O00009680,C001285,2024-10-23,102.14,0,102.14,55.34
O00009746,C001292,2024-10-23,52.63,0,52.63,19.3
O00010430,C001383,2024-10-23,10.78,0,10.78,4.29
O00010711,C001424,2024-10-23,44.44,0,44.44,15.69
O00010967,C001457,2024-10-23,93.83,0,93.83,41.82
O00011748,C001573,2024-10-23,53.96,0,53.96,21.66
O00013169,C001770,2024-10-23,54.66,0,54.66,21.63
O00013733,C001862,2024-10-23,71.62,0,71.62,29.55
O00015726,C002132,2024-10-23,61.38,0,61.38,22.19
O00016117,C002184,2024-10-23,80.29,0,80.29,29.19
O00016414,C002230,2024-10-23,51.28,0,51.28,28.12
O00016777,C002280,2024-10-23,121.03,1,0.0,0.0
O00017006,C002312,2024-10-23,195.21,0,195.21,84.21
O00018216,C002472,2024-10-23,74.13,0,74.13,29.37
O00018557,C002515,2024-10-23,83.84,0,83.84,26.35
O00020375,C002736,2024-10-23,21.03,0,21.03,7.99
O00020715,C002779,2024-10-23,52.14,0,52.14,23.4
O00021069,C002832,2024-10-23,104.47,0,104.47,48.38
O00022489,C003026,2024-10-23,87.66,0,87.66,35.15
O00022682,C003048,2024-10-23,91.06,0,91.06,31.9
O00023094,C003114,2024-10-23,53.52,0,53.52,24.37
O00023105,C003114,2024-10-23,25.38,0,25.38,9.34
O00023181,C003122,2024-10-23,24.19,0,24.19,10.33
O00023478,C003170,2024-10-23,62.2,0,62.2,31.77
O00023597,C003188,2024-10-23,45.58,0,45.58,18.79
O00025091,C003413,2024-10-23,68.93,0,68.93,25.87
O00025363,C003450,2024-10-23,126.99,0,126.99,61.36
O00026297,C003586,2024-10-23,74.69,0,74.69,28.9
O00026337,C003590,2024-10-23,73.7,0,73.7,27.53
O00026822,C003651,2024-10-23,37.71,0,37.71,14.67
O00026942,C003667,2024-10-23,30.5,0,30.5,12.91
O00027108,C003687,2024-10-23,98.82,0,98.82,33.61
O00027206,C003703,2024-10-23,106.94,0,106.94,44.93
O00027326,C003716,2024-10-23,55.95,0,55.95,23.88
O00027600,C003754,2024-10-23,58.26,0,58.26,26.88
O00028419,C003846,2024-10-23,59.81,0,59.81,26.36
O00028442,C003849,2024-10-23,59.81,1,0.0,0.0
O00029018,C003930,2024-10-23,36.82,0,36.82,15.62
O00029696,C004003,2024-10-23,173.49,0,173.49,87.72
O00029804,C004018,2024-10-23,123.93,0,123.93,60.85
O00030775,C004157,2024-10-23,27.56,0,27.56,11.61
O00030994,C004192,2024-10-23,98.0,0,98.0,36.79
O00031381,C004232,2024-10-23,35.26,0,35.26,14.82
O00032144,C004330,2024-10-23,12.56,0,12.56,4.91
O00032585,C004394,2024-10-23,31.71,0,31.71,11.13
O00032706,C004408,2024-10-23,117.21,0,117.21,38.78
O00033018,C004446,2024-10-23,60.93,0,60.93,24.35
O00033984,C004576,2024-10-23,45.8,1,0.0,0.0
O00036084,C004828,2024-10-23,30.36,1,0.0,0.0
O00036423,C004867,2024-10-23,112.45,0,112.45,51.92
O00036625,C004888,2024-10-23,45.38,0,45.38,17.78
O00037463,C005002,2024-10-23,13.22,0,13.22,5.87
O00037595,C005021,2024-10-23,61.77,0,61.77,23.71
O00037668,C005035,2024-10-23,12.87,0,12.87,5.42
O00037747,C005044,2024-10-23,43.02,0,43.02,18.48
O00038073,C005080,2024-10-23,68.05,0,68.05,26.64
O00039822,C005316,2024-10-23,40.53,0,40.53,17.36
O00042730,C005658,2024-10-23,38.79,0,38.79,17.5
O00044316,C005853,2024-10-23,148.33,1,0.0,0.0
O00044907,C005919,2024-10-23,27.74,0,27.74,9.86
O00045206,C005954,2024-10-23,33.17,0,33.17,14.14
O00046304,C006086,2024-10-23,73.94,1,0.0,0.0
O00046931,C006166,2024-10-23,53.07,0,53.07,26.63
O00047329,C006216,2024-10-23,191.59,0,191.59,95.49
O00047638,C006259,2024-10-23,113.7,0,113.7,44.06
O00048538,C006367,2024-10-23,87.43,0,87.43,40.49
O00048919,C006423,2024-10-23,45.51,0,45.51,18.37
O00050481,C006634,2024-10-23,58.35,0,58.35,28.61
O00050781,C006677,2024-10-23,15.62,0,15.62,7.14
O00050838,C006686,2024-10-23,119.31,0,119.31,53.5
O00051131,C006720,2024-10-23,47.28,0,47.28,26.49
O00052089,C006844,2024-10-23,36.45,0,36.45,17.03
O00053071,C006994,2024-10-23,206.87,0,206.87,76.83
O00055412,C007307,2024-10-23,37.44,0,37.44,14.85
O00056651,C007487,2024-10-23,18.47,0,18.47,8.31
O00056773,C007512,2024-10-23,110.41,0,110.41,53.75
O00056883,C007527,2024-10-23,8.0,0,8.0,3.73
O00058933,C007786,2024-10-23,13.78,0,13.78,6.25
O00058960,C007789,2024-10-23,136.03,0,136.03,49.43
O00060183,C007955,2024-10-23,52.87,0,52.87,27.14
O00060450,C007985,2024-10-23,110.25,1,0.0,0.0
O00000603,C000085,2024-10-24,152.26,0,152.26,64.66
O00001029,C000138,2024-10-24,21.26,0,21.26,9.61
O00001104,C000148,2024-10-24,18.71,0,18.71,7.13
O00001811,C000244,2024-10-24,83.02,0,83.02,42.49
O00002098,C000283,2024-10-24,65.36,0,65.36,33.85
O00002407,C000326,2024-10-24,42.59,0,42.59,16.09
O00002478,C000336,2024-10-24,124.9,0,124.9,40.7
O00003131,C000429,2024-10-24,25.08,0,25.08,6.87
O00003378,C000461,2024-10-24,27.12,0,27.12,10.14
O00004156,C000587,2024-10-24,60.89,0,60.89,24.03
O00004512,C000635,2024-10-24,37.68,0,37.68,18.21
O00004883,C000678,2024-10-24,23.11,0,23.11,8.59
O00005755,C000772,2024-10-24,38.02,0,38.02,15.0
O00006432,C000862,2024-10-24,58.69,0,58.69,20.97
O00007194,C000961,2024-10-24,43.52,0,43.52,18.87
O00007532,C000998,2024-10-24,63.02,0,63.02,31.27
O00007765,C001024,2024-10-24,73.89,0,73.89,26.67
O00008531,C001131,2024-10-24,24.06,0,24.06,10.97
O00009195,C001222,2024-10-24,100.32,0,100.32,50.49
O00009604,C001277,2024-10-24,57.43,1,0.0,0.0
O00009692,C001287,2024-10-24,12.12,0,12.12,4.38
O00010024,C001331,2024-10-24,9.93,0,9.93,4.07
O00013923,C001883,2024-10-24,30.98,0,30.98,13.41
O00013933,C001884,2024-10-24,20.01,0,20.01,8.06
O00014099,C001903,2024-10-24,132.42,0,132.42,55.93
O00015131,C002048,2024-10-24,136.52,0,136.52,71.09
O00015677,C002123,2024-10-24,57.85,0,57.85,20.96
O00016007,C002166,2024-10-24,21.15,0,21.15,9.62
O00016049,C002171,2024-10-24,31.67,0,31.67,12.39
O00016176,C002194,2024-10-24,38.48,0,38.48,18.01
O00018155,C002466,2024-10-24,81.41,0,81.41,32.39
O00018317,C002483,2024-10-24,90.12,0,90.12,43.37
O00019338,C002619,2024-10-24,57.24,0,57.24,30.5
O00020065,C002707,2024-10-24,32.12,0,32.12,13.26
O00020781,C002788,2024-10-24,37.69,0,37.69,14.51
O00020890,C002806,2024-10-24,14.52,0,14.52,6.71
O00021217,C002848,2024-10-24,106.04,0,106.04,42.14
O00021532,C002905,2024-10-24,39.9,0,39.9,18.43
O00021840,C002947,2024-10-24,31.26,0,31.26,12.41
O00021921,C002960,2024-10-24,40.15,0,40.15,17.63
O00022677,C003048,2024-10-24,60.29,0,60.29,27.19
O00022715,C003057,2024-10-24,126.45,0,126.45,54.5
O00022750,C003061,2024-10-24,23.4,0,23.4,8.09
O00023353,C003149,2024-10-24,90.75,0,90.75,33.82
O00023576,C003187,2024-10-24,106.5,0,106.5,44.13
O00023923,C003245,2024-10-24,45.71,0,45.71,19.82
O00025465,C003466,2024-10-24,46.47,0,46.47,28.48
O00026458,C003605,2024-10-24,49.03,1,0.0,0.0
O00026471,C003606,2024-10-24,130.63,0,130.63,55.52
O00027068,C003680,2024-10-24,22.47,0,22.47,9.47
O00028934,C003918,2024-10-24,27.69,0,27.69,12.92
O00029127,C003940,2024-10-24,51.35,0,51.35,22.08
O00029258,C003956,2024-10-24,76.52,0,76.52,36.11
O00029794,C004018,2024-10-24,73.44,0,73.44,37.01
O00030113,C004061,2024-10-24,50.96,0,50.96,19.06
O00031106,C004205,2024-10-24,11.8,0,11.8,5.42
O00031253,C004215,2024-10-24,8.0,0,8.0,3.77
O00031856,C004293,2024-10-24,164.84,0,164.84,83.45
O00031932,C004306,2024-10-24,21.14,0,21.14,8.43
O00032047,C004317,2024-10-24,44.7,0,44.7,19.72
O00032285,C004346,2024-10-24,26.52,0,26.52,9.42
O00032317,C004352,2024-10-24,32.24,0,32.24,13.93
O00032689,C004406,2024-10-24,55.8,0,55.8,27.44
O00033364,C004494,2024-10-24,52.61,0,52.61,29.33
O00033384,C004497,2024-10-24,27.2,0,27.2,11.52
O00033549,C004515,2024-10-24,33.98,0,33.98,14.61
O00034318,C004617,2024-10-24,126.33,0,126.33,57.22
O00035022,C004706,2024-10-24,13.76,0,13.76,3.61
O00035275,C004737,2024-10-24,78.8,0,78.8,37.8
O00035418,C004755,2024-10-24,50.25,0,50.25,18.94
O00037114,C004950,2024-10-24,26.05,0,26.05,10.5
O00037177,C004954,2024-10-24,145.71,0,145.71,61.58
O00037848,C005056,2024-10-24,77.69,0,77.69,46.37
O00038844,C005171,2024-10-24,21.51,0,21.51,9.66
O00039163,C005223,2024-10-24,86.96,0,86.96,31.14
O00040752,C005418,2024-10-24,91.67,0,91.67,57.1
O00041326,C005485,2024-10-24,31.32,0,31.32,12.61
O00041731,C005535,2024-10-24,86.63,0,86.63,37.05
O00042849,C005677,2024-10-24,46.52,0,46.52,18.73
O00043304,C005725,2024-10-24,60.91,0,60.91,26.6
O00043455,C005740,2024-10-24,8.0,0,8.0,3.22
O00043510,C005750,2024-10-24,33.02,0,33.02,14.35
O00044891,C005918,2024-10-24,77.79,0,77.79,33.52
O00044894,C005918,2024-10-24,68.76,0,68.76,32.85
O00046750,C006143,2024-10-24,106.64,0,106.64,46.42
O00048249,C006332,2024-10-24,88.73,0,88.73,37.16
O00048571,C006369,2024-10-24,60.54,0,60.54,29.92
O00049226,C006467,2024-10-24,84.26,0,84.26,29.06
O00049291,C006475,2024-10-24,9.82,0,9.82,3.8
O00050509,C006643,2024-10-24,34.35,0,34.35,15.23
O00052595,C006924,2024-10-24,18.37,0,18.37,8.88
O00053844,C007094,2024-10-24,159.75,0,159.75,67.69
O00054766,C007221,2024-10-24,108.83,0,108.83,46.3
O00054883,C007234,2024-10-24,19.84,0,19.84,9.79
O00055498,C007320,2024-10-24,86.44,0,86.44,33.93
O00055896,C007378,2024-10-24,66.74,0,66.74,29.18
O00056253,C007426,2024-10-24,22.71,0,22.71,11.56
O00056355,C007444,2024-10-24,48.05,0,48.05,22.21
O00057352,C007593,2024-10-24,102.63,0,102.63,46.14
O00057922,C007661,2024-10-24,60.56,0,60.56,23.38
O00057933,C007662,2024-10-24,102.35,0,102.35,44.36
O00058784,C007774,2024-10-24,25.53,0,25.53,12.25
O00059543,C007871,2024-10-24,186.94,0,186.94,72.71
O00059648,C007886,2024-10-24,119.97,0,119.97,43.46
O00059668,C007888,2024-10-24,106.25,0,106.25,49.26
O00059837,C007912,2024-10-24,11.12,0,11.12,3.28
O00060220,C007959,2024-10-24,9.84,0,9.84,3.6
O00060278,C007967,2024-10-24,46.09,1,0.0,0.0
O00060326,C007972,2024-10-24,93.34,1,0.0,0.0
O00060536,C007996,2024-10-24,44.49,0,44.49,18.33
O00000809,C000107,2024-10-25,126.58,0,126.58,62.51
O00002117,C000286,2024-10-25,29.33,1,0.0,0.0
O00002891,C000391,2024-10-25,37.59,0,37.59,21.43
O00004451,C000627,2024-10-25,107.63,0,107.63,31.99
O00004640,C000653,2024-10-25,59.81,0,59.81,32.54
O00004812,C000671,2024-10-25,101.13,0,101.13,44.64
O00005187,C000709,2024-10-25,16.21,0,16.21,8.14
O00005518,C000740,2024-10-25,28.28,1,0.0,0.0
O00005656,C000761,2024-10-25,107.05,0,107.05,53.14
O00005866,C000788,2024-10-25,74.95,0,74.95,31.05
O00006447,C000864,2024-10-25,53.52,0,53.52,15.87
O00007261,C000970,2024-10-25,81.32,0,81.32,24.76
O00007392,C000983,2024-10-25,54.77,0,54.77,23.27
O00007964,C001053,2024-10-25,24.26,0,24.26,11.38
O00008262,C001090,2024-10-25,50.46,0,50.46,18.83
O00008681,C001151,2024-10-25,60.78,0,60.78,28.29
O00009377,C001246,2024-10-25,87.03,0,87.03,31.52
O00009424,C001253,2024-10-25,120.33,1,0.0,0.0
O00010066,C001334,2024-10-25,66.7,0,66.7,33.98
O00010467,C001386,2024-10-25,23.83,0,23.83,9.96
O00011092,C001479,2024-10-25,63.62,0,63.62,29.74
O00011107,C001480,2024-10-25,61.3,0,61.3,28.16
O00011120,C001484,2024-10-25,92.88,0,92.88,44.11
O00011694,C001567,2024-10-25,61.31,0,61.31,17.91
O00012489,C001674,2024-10-25,59.56,0,59.56,18.0
O00013975,C001887,2024-10-25,85.88,0,85.88,36.01
O00014654,C001979,2024-10-25,17.82,0,17.82,9.5
O00015443,C002088,2024-10-25,54.75,0,54.75,24.59
O00015984,C002164,2024-10-25,68.99,0,68.99,28.08
O00016424,C002230,2024-10-25,147.31,0,147.31,69.8
O00017749,C002414,2024-10-25,81.3,0,81.3,36.95
O00018840,C002557,2024-10-25,76.06,0,76.06,29.39
O00019899,C002683,2024-10-25,79.77,0,79.77,31.65
O00020326,C002731,2024-10-25,34.92,0,34.92,15.81
O00022270,C002994,2024-10-25,79.15,0,79.15,35.94
O00023450,C003165,2024-10-25,71.23,0,71.23,31.21
O00025065,C003411,2024-10-25,13.19,0,13.19,6.08
O00025128,C003419,2024-10-25,30.06,0,30.06,14.96
O00025229,C003434,2024-10-25,79.93,0,79.93,32.01
O00025545,C003481,2024-10-25,49.51,0,49.51,27.0
O00026090,C003561,2024-10-25,12.05,0,12.05,5.64
O00026536,C003614,2024-10-25,47.63,0,47.63,19.61
O00028763,C003898,2024-10-25,46.17,0,46.17,23.65
O00028847,C003907,2024-10-25,56.5,0,56.5,28.29
O00029277,C003958,2024-10-25,58.74,0,58.74,29.78
O00029427,C003977,2024-10-25,37.63,0,37.63,14.62
O00029531,C003988,2024-10-25,23.06,0,23.06,10.68
O00030015,C004047,2024-10-25,49.12,0,49.12,18.57
O00032482,C004382,2024-10-25,29.65,0,29.65,8.95
O00034062,C004584,2024-10-25,96.35,0,96.35,38.41
O00034127,C004592,2024-10-25,24.76,0,24.76,9.6
O00035169,C004720,2024-10-25,56.88,0,56.88,23.06
O00035830,C004798,2024-10-25,35.31,1,0.0,0.0
O00036131,C004832,2024-10-25,18.65,1,0.0,0.0
O00036367,C004861,2024-10-25,61.47,0,61.47,24.6
O00036699,C004898,2024-10-25,25.34,0,25.34,9.8
O00037586,C005020,2024-10-25,18.33,0,18.33,9.42
O00037858,C005056,2024-10-25,88.42,0,88.42,41.82
O00039341,C005248,2024-10-25,69.2,1,0.0,0.0
O00039620,C005289,2024-10-25,36.39,0,36.39,13.18
O00040172,C005350,2024-10-25,31.46,0,31.46,16.87
O00040568,C005403,2024-10-25,35.82,0,35.82,12.83
O00042467,C005632,2024-10-25,26.49,0,26.49,12.3
O00042844,C005676,2024-10-25,82.07,0,82.07,35.05
O00043900,C005802,2024-10-25,21.4,0,21.4,10.69
O00044303,C005852,2024-10-25,37.47,1,0.0,0.0
O00044660,C005890,2024-10-25,42.44,0,42.44,15.07
O00046096,C006061,2024-10-25,36.61,0,36.61,13.41
O00046279,C006081,2024-10-25,53.39,1,0.0,0.0
O00046518,C006112,2024-10-25,76.53,0,76.53,35.39
O00046885,C006161,2024-10-25,31.07,0,31.07,17.85
O00046907,C006163,2024-10-25,68.39,0,68.39,33.81
O00047392,C006229,2024-10-25,13.32,0,13.32,5.08
O00047958,C006296,2024-10-25,126.42,1,0.0,0.0
O00048922,C006423,2024-10-25,20.76,1,0.0,0.0
O00050701,C006666,2024-10-25,65.43,0,65.43,30.88
O00050722,C006668,2024-10-25,38.97,0,38.97,15.5
O00050882,C006692,2024-10-25,217.35,0,217.35,90.73
O00051111,C006717,2024-10-25,34.83,0,34.83,15.96
O00051770,C006804,2024-10-25,27.23,0,27.23,12.79
O00052371,C006885,2024-10-25,24.62,0,24.62,13.39
O00053758,C007083,2024-10-25,67.21,0,67.21,31.35
O00054636,C007207,2024-10-25,70.04,0,70.04,28.69
O00056212,C007417,2024-10-25,74.15,0,74.15,28.7
O00056996,C007545,2024-10-25,17.58,0,17.58,5.44
O00057198,C007568,2024-10-25,45.15,0,45.15,22.65
O00058283,C007709,2024-10-25,63.23,0,63.23,22.54
O00058581,C007746,2024-10-25,62.18,0,62.18,29.84
O00058992,C007793,2024-10-25,17.72,0,17.72,6.25
O00059133,C007810,2024-10-25,16.69,0,16.69,8.85
O00059195,C007817,2024-10-25,26.07,0,26.07,8.97
O00060492,C007992,2024-10-25,77.75,0,77.75,35.96
O00000456,C000071,2024-10-26,19.41,0,19.41,7.1
O00000870,C000115,2024-10-26,61.37,0,61.37,20.93
O00000949,C000129,2024-10-26,60.83,0,60.83,28.41
O00001955,C000264,2024-10-26,122.61,0,122.61,62.96
O00002423,C000331,2024-10-26,52.88,0,52.88,33.75
O00002472,C000335,2024-10-26,30.53,0,30.53,15.57
O00003002,C000408,2024-10-26,59.14,0,59.14,26.63
O00003266,C000442,2024-10-26,64.03,0,64.03,34.53
O00003458,C000477,2024-10-26,41.2,0,41.2,19.41
O00003546,C000489,2024-10-26,43.97,0,43.97,18.47
O00005758,C000773,2024-10-26,41.88,1,0.0,0.0
O00005837,C000784,2024-10-26,20.28,0,20.28,7.74
O00006602,C000886,2024-10-26,14.94,0,14.94,7.59
O00007234,C000966,2024-10-26,77.96,0,77.96,32.5
O00007483,C000993,2024-10-26,18.06,0,18.06,6.28
O00007930,C001049,2024-10-26,65.08,0,65.08,26.59
O00007963,C001053,2024-10-26,57.38,0,57.38,26.14
O00008694,C001155,2024-10-26,24.81,0,24.81,10.54
O00010152,C001346,2024-10-26,72.91,0,72.91,34.42
O00010418,C001382,2024-10-26,31.76,0,31.76,13.32
O00010530,C001399,2024-10-26,62.33,0,62.33,23.22
O00011618,C001559,2024-10-26,55.34,0,55.34,23.83
O00013518,C001828,2024-10-26,128.54,0,128.54,49.86
O00014192,C001911,2024-10-26,51.13,0,51.13,23.65
O00014681,C001983,2024-10-26,41.79,1,0.0,0.0
O00014753,C001991,2024-10-26,13.96,0,13.96,7.88
O00015042,C002032,2024-10-26,65.72,0,65.72,27.89
O00015759,C002137,2024-10-26,23.19,0,23.19,11.81
O00015829,C002144,2024-10-26,79.53,0,79.53,26.27
O00015930,C002158,2024-10-26,45.94,0,45.94,22.13
O00016352,C002216,2024-10-26,41.87,0,41.87,17.11
O00016372,C002220,2024-10-26,24.17,0,24.17,9.68
O00016432,C002230,2024-10-26,51.88,0,51.88,20.61
O00017141,C002329,2024-10-26,27.31,0,27.31,12.64
O00017435,C002372,2024-10-26,35.2,0,35.2,12.79
O00017983,C002447,2024-10-26,89.79,0,89.79,34.15
O00018130,C002464,2024-10-26,54.74,0,54.74,28.84
O00018243,C002475,2024-10-26,33.58,0,33.58,15.03
O00019397,C002626,2024-10-26,86.77,0,86.77,27.44
O00020031,C002700,2024-10-26,35.86,0,35.86,14.82
O00020470,C002750,2024-10-26,65.83,0,65.83,22.57
O00020586,C002763,2024-10-26,32.55,0,32.55,14.28
O00021343,C002874,2024-10-26,61.48,0,61.48,27.72
O00021739,C002934,2024-10-26,100.44,0,100.44,53.84
O00023869,C003238,2024-10-26,18.85,0,18.85,7.0
O00024030,C003262,2024-10-26,64.47,0,64.47,22.04
O00025098,C003414,2024-10-26,88.6,0,88.6,33.54
O00025442,C003464,2024-10-26,54.15,0,54.15,28.66
O00025733,C003507,2024-10-26,92.44,0,92.44,39.27
O00026080,C003556,2024-10-26,88.17,0,88.17,25.68
O00026241,C003580,2024-10-26,48.34,0,48.34,20.65
O00029005,C003926,2024-10-26,59.83,0,59.83,32.09
O00032900,C004433,2024-10-26,49.86,0,49.86,18.92
O00033311,C004490,2024-10-26,44.7,0,44.7,20.34
O00035454,C004759,2024-10-26,9.74,0,9.74,4.25
O00035826,C004798,2024-10-26,38.71,0,38.71,17.29
O00036921,C004927,2024-10-26,45.36,0,45.36,18.49
O00037389,C004986,2024-10-26,24.89,0,24.89,10.05
O00038584,C005139,2024-10-26,100.62,1,0.0,0.0
O00038935,C005190,2024-10-26,20.11,0,20.11,8.99
